id,time,x,y,z,pulse
558,17940.0,-0.34,-0.37,0.44,324.0
559,17972.0,-0.35,-0.38,0.44,323.0
560,18004.0,-0.35,-0.37,0.45,324.0
561,18036.0,-0.35,-0.34,0.43,320.0
562,18069.0,-0.34,-0.35,0.44,320.0
563,18101.0,-0.36,-0.34,0.48,328.0
564,18134.0,-0.36,-0.34,0.45,335.0
565,18165.0,-0.35,-0.34,0.48,348.0
566,18198.0,-0.36,-0.34,0.47,355.0
567,18231.0,-0.37,-0.34,0.48,363.0
568,18263.0,-0.34,-0.36,0.47,361.0
569,18295.0,-0.36,-0.37,0.48,358.0
570,18327.0,-0.35,-0.32,0.48,348.0
571,18360.0,-0.36,-0.32,0.44,343.0
572,18392.0,-0.32,-0.32,0.49,340.0
573,18424.0,-0.34,-0.3,0.47,336.0
574,18456.0,-0.34,-0.29,0.48,340.0
575,18489.0,-0.35,-0.32,0.5,337.0
576,18521.0,-0.34,-0.32,0.48,334.0
577,18553.0,-0.35,-0.29,0.47,329.0
578,18585.0,-0.4,-0.27,0.47,329.0
579,18618.0,-0.35,-0.29,0.48,326.0
580,18651.0,-0.32,-0.27,0.48,324.0
581,18682.0,-0.32,-0.25,0.5,323.0
582,18715.0,-0.35,-0.23,0.48,321.0
583,18747.0,-0.36,-0.24,0.48,326.0
584,18780.0,-0.36,-0.24,0.5,325.0
585,18811.0,-0.37,-0.24,0.51,325.0
586,18844.0,-0.33,-0.21,0.47,328.0
587,18876.0,-0.34,-0.22,0.46,340.0
588,18909.0,-0.34,-0.22,0.49,350.0
589,18940.0,-0.35,-0.22,0.52,357.0
590,18973.0,-0.34,-0.23,0.5,359.0
591,19005.0,-0.32,-0.22,0.49,363.0
592,19038.0,-0.33,-0.22,0.47,355.0
593,19070.0,-0.33,-0.22,0.48,349.0
594,19102.0,-0.37,-0.2,0.48,341.0
595,19135.0,-0.36,-0.24,0.48,339.0
596,19167.0,-0.36,-0.22,0.48,339.0
597,19200.0,-0.35,-0.24,0.5,334.0
598,19231.0,-0.35,-0.24,0.51,330.0
599,19264.0,-0.34,-0.24,0.48,330.0
600,19296.0,-0.38,-0.24,0.49,333.0
601,19329.0,-0.35,-0.25,0.48,330.0
602,19360.0,-0.35,-0.25,0.5,328.0
603,19393.0,-0.35,-0.24,0.49,325.0
604,19425.0,-0.36,-0.24,0.52,326.0
605,19458.0,-0.35,-0.24,0.49,324.0
606,19490.0,-0.35,-0.24,0.48,322.0
607,19522.0,-0.33,-0.22,0.48,328.0
608,19555.0,-0.36,-0.23,0.48,326.0
609,19587.0,-0.37,-0.24,0.51,330.0
610,19619.0,-0.38,-0.27,0.49,338.0
611,19651.0,-0.36,-0.27,0.5,351.0
612,19684.0,-0.34,-0.28,0.53,360.0
613,19716.0,-0.35,-0.25,0.51,359.0
614,19748.0,-0.35,-0.26,0.47,356.0
615,19780.0,-0.37,-0.27,0.46,350.0
616,19813.0,-0.38,-0.27,0.48,347.0
617,19845.0,-0.38,-0.28,0.47,339.0
618,19877.0,-0.37,-0.28,0.48,335.0
619,19910.0,-0.35,-0.26,0.47,333.0
620,19942.0,-0.33,-0.27,0.48,333.0
621,19975.0,-0.34,-0.27,0.5,333.0
622,20006.0,-0.33,-0.26,0.5,330.0
623,20039.0,-0.35,-0.27,0.49,333.0
624,20071.0,-0.37,-0.28,0.48,330.0
625,20104.0,-0.35,-0.26,0.47,329.0
626,20135.0,-0.35,-0.27,0.48,325.0
627,20168.0,-0.36,-0.26,0.48,325.0
628,20200.0,-0.37,-0.27,0.5,323.0
629,20233.0,-0.37,-0.28,0.49,320.0
630,20264.0,-0.36,-0.3,0.51,320.0
631,20297.0,-0.38,-0.27,0.52,320.0
632,20330.0,-0.38,-0.29,0.51,335.0
633,20362.0,-0.36,-0.29,0.49,346.0
634,20395.0,-0.35,-0.28,0.44,356.0
635,20426.0,-0.35,-0.29,0.46,360.0
636,20459.0,-0.36,-0.32,0.49,359.0
637,20491.0,-0.34,-0.3,0.48,353.0
638,20524.0,-0.38,-0.26,0.49,344.0
639,20555.0,-0.4,-0.27,0.48,337.0
640,20588.0,-0.37,-0.3,0.49,338.0
641,20620.0,-0.32,-0.25,0.42,336.0
642,20653.0,-0.32,-0.24,0.4,335.0
643,20684.0,-0.32,-0.25,0.45,332.0
644,20717.0,-0.34,-0.26,0.47,332.0
645,20750.0,-0.35,-0.28,0.46,332.0
646,20782.0,-0.36,-0.26,0.46,327.0
647,20814.0,-0.36,-0.28,0.48,326.0
648,20846.0,-0.37,-0.31,0.49,324.0
649,20879.0,-0.34,-0.29,0.47,327.0
650,20911.0,-0.37,-0.3,0.49,327.0
651,20943.0,-0.36,-0.32,0.53,328.0
652,20975.0,-0.36,-0.29,0.5,333.0
653,21008.0,-0.33,-0.25,0.48,345.0
654,21040.0,-0.33,-0.24,0.49,354.0
655,21072.0,-0.33,-0.25,0.48,357.0
656,21104.0,-0.36,-0.25,0.48,362.0
657,21137.0,-0.36,-0.26,0.49,358.0
658,21170.0,-0.38,-0.25,0.51,350.0
659,21201.0,-0.36,-0.28,0.5,339.0
660,21234.0,-0.37,-0.24,0.48,334.0
661,21266.0,-0.38,-0.29,0.5,333.0
662,21299.0,-0.4,-0.3,0.49,327.0
663,21330.0,-0.4,-0.3,0.5,325.0
664,21363.0,-0.39,-0.3,0.48,323.0
665,21395.0,-0.46,-0.26,0.41,328.0
666,21428.0,-0.32,-0.27,0.47,326.0
667,21459.0,-0.38,-0.36,0.51,327.0
668,21492.0,-0.4,-0.31,0.48,325.0
669,21524.0,-0.41,-0.24,0.45,322.0
670,21557.0,-0.38,-0.26,0.52,320.0
671,21590.0,-0.32,-0.29,0.51,321.0
672,21621.0,-0.33,-0.24,0.4,335.0
673,21654.0,-0.32,-0.26,0.4,351.0
674,21686.0,-0.36,-0.24,0.47,361.0
675,21719.0,-0.36,-0.24,0.43,361.0
676,21750.0,-0.36,-0.26,0.43,362.0
677,21783.0,-0.4,-0.26,0.44,358.0
678,21815.0,-0.38,-0.26,0.48,350.0
679,21848.0,-0.36,-0.26,0.48,341.0
680,21879.0,-0.37,-0.3,0.48,334.0
681,21912.0,-0.38,-0.3,0.48,336.0
682,21944.0,-0.4,-0.31,0.48,331.0
683,21977.0,-0.37,-0.3,0.47,329.0
684,22009.0,-0.35,-0.3,0.5,328.0
685,22041.0,-0.34,-0.26,0.47,326.0
686,22074.0,-0.32,-0.26,0.48,322.0
687,22106.0,-0.32,-0.25,0.48,323.0
688,22138.0,-0.35,-0.26,0.5,320.0
689,22170.0,-0.37,-0.28,0.53,324.0
690,22203.0,-0.38,-0.24,0.49,322.0
691,22235.0,-0.39,-0.25,0.5,322.0
692,22267.0,-0.39,-0.24,0.5,326.0
693,22299.0,-0.38,-0.27,0.49,339.0
694,22332.0,-0.37,-0.27,0.48,352.0
695,22364.0,-0.38,-0.26,0.48,354.0
696,22396.0,-0.38,-0.29,0.49,354.0
697,22429.0,-0.4,-0.32,0.47,355.0
698,22461.0,-0.4,-0.31,0.46,354.0
699,22494.0,-0.39,-0.32,0.48,343.0
700,22525.0,-0.35,-0.32,0.49,334.0
701,22558.0,-0.36,-0.32,0.48,327.0
702,22590.0,-0.36,-0.31,0.48,326.0
703,22623.0,-0.37,-0.32,0.5,325.0
704,22654.0,-0.35,-0.28,0.45,322.0
705,22687.0,-0.38,-0.27,0.45,326.0
706,22719.0,-0.36,-0.29,0.45,324.0
707,22752.0,-0.33,-0.25,0.44,323.0
708,22784.0,-0.37,-0.27,0.44,319.0
709,22816.0,-0.38,-0.29,0.41,320.0
710,22849.0,-0.36,-0.27,0.43,323.0
711,22881.0,-0.32,-0.26,0.44,319.0
712,22914.0,-0.35,-0.29,0.46,316.0
713,22945.0,-0.4,-0.26,0.46,318.0
714,22978.0,-0.4,-0.32,0.5,330.0
715,23010.0,-0.34,-0.31,0.51,340.0
716,23043.0,-0.35,-0.29,0.48,348.0
717,23074.0,-0.35,-0.25,0.47,352.0
718,23107.0,-0.35,-0.28,0.48,352.0
719,23139.0,-0.35,-0.27,0.5,349.0
720,23172.0,-0.35,-0.25,0.5,341.0
721,23203.0,-0.37,-0.25,0.48,337.0
722,23236.0,-0.36,-0.22,0.47,333.0
723,23269.0,-0.37,-0.23,0.48,328.0
724,23301.0,-0.38,-0.27,0.52,322.0
725,23333.0,-0.38,-0.27,0.51,325.0
726,23365.0,-0.37,-0.27,0.48,324.0
727,23398.0,-0.37,-0.26,0.46,323.0
728,23430.0,-0.37,-0.26,0.48,320.0
729,23462.0,-0.38,-0.28,0.47,318.0
730,23494.0,-0.39,-0.29,0.46,323.0
731,23527.0,-0.4,-0.29,0.47,321.0
732,23559.0,-0.37,-0.29,0.48,320.0
733,23591.0,-0.35,-0.32,0.49,319.0
734,23623.0,-0.36,-0.31,0.47,322.0
735,23656.0,-0.24,-0.2,0.49,330.0
736,23689.0,-0.34,-0.35,0.46,340.0
737,23720.0,-0.37,-0.31,0.47,346.0
738,23753.0,-0.39,-0.32,0.49,351.0
739,23785.0,-0.35,-0.34,0.47,349.0
740,23818.0,-0.34,-0.28,0.45,345.0
741,23849.0,-0.34,-0.27,0.45,336.0
742,23882.0,-0.32,-0.28,0.46,329.0
743,23914.0,-0.33,-0.27,0.44,327.0
744,23947.0,-0.35,-0.28,0.42,322.0
745,23979.0,-0.36,-0.27,0.43,321.0
746,24011.0,-0.38,-0.29,0.46,324.0
747,24044.0,-0.37,-0.31,0.48,326.0
748,24076.0,-0.4,-0.3,0.49,323.0
749,24109.0,-0.35,-0.3,0.48,323.0
750,24140.0,-0.33,-0.29,0.47,319.0
751,24173.0,-0.32,-0.29,0.5,321.0
752,24205.0,-0.35,-0.27,0.49,317.0
753,24238.0,-0.35,-0.29,0.5,318.0
754,24269.0,-0.34,-0.26,0.48,321.0
755,24302.0,-0.36,-0.27,0.49,321.0
756,24334.0,-0.36,-0.27,0.5,327.0
757,24367.0,-0.38,-0.25,0.47,333.0
758,24398.0,-0.37,-0.25,0.46,343.0
759,24431.0,-0.37,-0.28,0.49,347.0
760,24464.0,-0.37,-0.27,0.48,343.0
761,24496.0,-0.37,-0.27,0.48,340.0
762,24528.0,-0.37,-0.26,0.47,337.0
763,24560.0,-0.38,-0.28,0.47,336.0
764,24593.0,-0.38,-0.28,0.48,329.0
765,24625.0,-0.37,-0.3,0.48,328.0
766,24657.0,-0.38,-0.31,0.5,325.0
767,24689.0,-0.4,-0.3,0.5,324.0
768,24722.0,-0.19,-0.32,0.51,323.0
769,24754.0,-0.39,-0.28,0.46,323.0
770,24786.0,-0.33,-0.36,0.49,325.0
771,24818.0,-0.34,-0.34,0.45,324.0
772,24851.0,-0.32,-0.32,0.43,321.0
773,24884.0,-0.35,-0.29,0.41,319.0
774,24915.0,-0.33,-0.31,0.41,319.0
775,24948.0,-0.37,-0.32,0.45,317.0
776,24980.0,-0.34,-0.32,0.44,315.0
777,25013.0,-0.32,-0.31,0.46,316.0
778,25044.0,-0.33,-0.32,0.46,315.0
779,25077.0,-0.37,-0.35,0.45,323.0
780,25109.0,-0.35,-0.35,0.51,330.0
781,25142.0,-0.37,-0.32,0.48,340.0
782,25174.0,-0.35,-0.32,0.46,344.0
783,25206.0,-0.37,-0.33,0.54,347.0
784,25238.0,-0.34,-0.31,0.54,346.0
785,25271.0,-0.37,-0.26,0.51,344.0
786,25304.0,-0.39,-0.3,0.48,337.0
787,25335.0,-0.43,-0.29,0.51,337.0
788,25368.0,-0.36,-0.33,0.46,332.0
789,25400.0,-0.33,-0.31,0.5,327.0
790,25433.0,-0.32,-0.26,0.35,325.0
791,25464.0,-0.32,-0.24,0.32,325.0
792,25497.0,-0.35,-0.29,0.37,327.0
793,25529.0,-0.35,-0.3,0.45,322.0
794,25562.0,-0.37,-0.34,0.5,321.0
795,25593.0,-0.36,-0.34,0.42,324.0
796,25626.0,-0.34,-0.42,0.49,325.0
797,25659.0,-0.37,-0.26,0.43,322.0
798,25691.0,-0.34,-0.32,0.46,321.0
799,25723.0,-0.33,-0.34,0.5,321.0
800,25755.0,-0.36,-0.29,0.49,322.0
801,25788.0,-0.36,-0.28,0.53,326.0
802,25820.0,-0.36,-0.29,0.48,334.0
803,25852.0,-0.38,-0.27,0.49,347.0
804,25884.0,-0.4,-0.32,0.51,350.0
805,25917.0,-0.4,-0.32,0.51,350.0
806,25949.0,-0.35,-0.34,0.52,347.0
807,25981.0,-0.34,-0.32,0.42,344.0
808,26013.0,-0.33,-0.33,0.42,340.0
809,26046.0,-0.33,-0.34,0.45,332.0
810,26079.0,-0.39,-0.32,0.43,328.0
811,26110.0,-0.39,-0.36,0.41,328.0
812,26143.0,-0.39,-0.32,0.41,332.0
813,26175.0,-0.37,-0.31,0.41,330.0
814,26208.0,-0.39,-0.27,0.43,330.0
815,26240.0,-0.35,-0.32,0.48,326.0
816,26272.0,-0.31,-0.28,0.44,327.0
817,26304.0,-0.34,-0.32,0.45,326.0
818,26337.0,-0.33,-0.32,0.47,324.0
819,26369.0,-0.32,-0.32,0.46,327.0
820,26401.0,-0.32,-0.36,0.48,324.0
821,26433.0,-0.39,-0.35,0.5,327.0
822,26466.0,-0.34,-0.29,0.46,332.0
823,26499.0,-0.36,-0.32,0.48,343.0
824,26530.0,-0.35,-0.32,0.5,350.0
825,26563.0,-0.34,-0.32,0.48,352.0
826,26595.0,-0.38,-0.26,0.47,352.0
827,26628.0,-0.39,-0.25,0.48,347.0
828,26659.0,-0.37,-0.28,0.47,348.0
829,26692.0,-0.38,-0.3,0.48,343.0
830,26724.0,-0.37,-0.32,0.48,338.0
831,26757.0,-0.4,-0.3,0.48,334.0
832,26788.0,-0.39,-0.3,0.49,333.0
833,26821.0,-0.35,-0.29,0.48,330.0
834,26853.0,-0.37,-0.3,0.48,328.0
835,26886.0,-0.35,-0.31,0.46,328.0
836,26918.0,-0.34,-0.32,0.45,330.0
837,26950.0,-0.4,-0.35,0.43,328.0
838,26983.0,-0.4,-0.31,0.45,327.0
839,27015.0,-0.35,-0.34,0.45,323.0
840,27047.0,-0.36,-0.33,0.46,322.0
841,27079.0,-0.39,-0.3,0.41,325.0
842,27112.0,-0.4,-0.28,0.4,327.0
843,27144.0,-0.38,-0.33,0.45,337.0
844,27176.0,-0.35,-0.32,0.45,352.0
845,27208.0,-0.34,-0.32,0.42,362.0
846,27241.0,-0.33,-0.3,0.4,365.0
847,27273.0,-0.31,-0.32,0.45,367.0
848,27305.0,-0.34,-0.36,0.5,362.0
849,27338.0,-0.35,-0.32,0.49,352.0
850,27370.0,-0.37,-0.28,0.47,344.0
851,27403.0,-0.33,-0.33,0.48,338.0
852,27435.0,-0.35,-0.33,0.51,340.0
853,27467.0,-0.37,-0.32,0.52,338.0
854,27499.0,-0.39,-0.29,0.48,336.0
855,27532.0,-0.39,-0.27,0.47,331.0
856,27564.0,-0.36,-0.27,0.47,332.0
857,27596.0,-0.36,-0.3,0.46,332.0
858,27628.0,-0.36,-0.31,0.48,326.0
859,27661.0,-0.4,-0.28,0.45,324.0
860,27693.0,-0.39,-0.32,0.44,322.0
861,27725.0,-0.39,-0.32,0.46,327.0
862,27758.0,-0.38,-0.32,0.49,328.0
863,27790.0,-0.37,-0.33,0.45,336.0
864,27823.0,-0.34,-0.34,0.43,349.0
865,27854.0,-0.32,-0.34,0.47,359.0
866,27887.0,-0.36,-0.39,0.48,365.0
867,27919.0,-0.35,-0.39,0.45,367.0
868,27952.0,-0.36,-0.35,0.42,372.0
869,27983.0,-0.37,-0.33,0.39,362.0
870,28016.0,-0.36,-0.32,0.39,354.0
871,28048.0,-0.38,-0.31,0.47,341.0
872,28081.0,-0.34,-0.33,0.48,334.0
873,28113.0,-0.36,-0.34,0.44,331.0
874,28145.0,-0.34,-0.32,0.47,329.0
875,28178.0,-0.32,-0.33,0.44,327.0
876,28210.0,-0.33,-0.32,0.4,326.0
877,28242.0,-0.37,-0.36,0.48,331.0
878,28274.0,-0.38,-0.38,0.52,329.0
879,28307.0,-0.33,-0.33,0.46,326.0
880,28339.0,-0.33,-0.32,0.48,323.0
881,28371.0,-0.32,-0.3,0.5,321.0
882,28403.0,-0.37,-0.3,0.5,320.0
883,28436.0,-0.39,-0.26,0.48,329.0
884,28468.0,-0.37,-0.27,0.48,343.0
885,28500.0,-0.36,-0.3,0.48,361.0
886,28533.0,-0.36,-0.32,0.49,367.0
887,28565.0,-0.35,-0.29,0.47,367.0
888,28598.0,-0.34,-0.29,0.48,363.0
889,28630.0,-0.35,-0.31,0.48,355.0
890,28662.0,-0.35,-0.32,0.51,348.0
891,28694.0,-0.38,-0.3,0.48,333.0
892,28727.0,-0.41,-0.32,0.5,328.0
893,28759.0,-0.38,-0.25,0.46,327.0
894,28791.0,-0.38,-0.33,0.45,330.0
895,28823.0,-0.4,-0.37,0.44,328.0
896,28856.0,-0.37,-0.35,0.44,328.0
897,28888.0,-0.38,-0.3,0.4,327.0
898,28920.0,-0.34,-0.25,0.38,325.0
899,28953.0,-0.35,-0.29,0.4,323.0
900,28985.0,-0.37,-0.29,0.44,320.0
901,29018.0,-0.4,-0.26,0.46,325.0
902,29049.0,-0.38,-0.35,0.48,331.0
903,29082.0,-0.35,-0.31,0.47,341.0
904,29114.0,-0.36,-0.29,0.41,353.0
905,29147.0,-0.34,-0.32,0.47,362.0
906,29178.0,-0.32,-0.32,0.5,364.0
907,29211.0,-0.36,-0.34,0.5,357.0
908,29243.0,-0.34,-0.34,0.52,349.0
909,29276.0,-0.34,-0.32,0.48,337.0
910,29307.0,-0.37,-0.3,0.48,336.0
911,29340.0,-0.38,-0.29,0.51,330.0
912,29373.0,-0.36,-0.28,0.48,329.0
913,29405.0,-0.38,-0.27,0.47,327.0
914,29437.0,-0.39,-0.24,0.48,326.0
915,29469.0,-0.35,-0.25,0.48,325.0
916,29502.0,-0.35,-0.27,0.49,322.0
917,29534.0,-0.37,-0.28,0.48,323.0
918,29566.0,-0.39,-0.3,0.47,322.0
919,29598.0,-0.38,-0.3,0.5,321.0
920,29631.0,-0.38,-0.34,0.52,316.0
921,29663.0,-0.36,-0.42,0.54,321.0
922,29696.0,-0.39,-0.36,0.45,332.0
923,29727.0,-0.39,-0.3,0.46,346.0
924,29760.0,-0.36,-0.29,0.45,355.0
925,29793.0,-0.34,-0.27,0.45,359.0
926,29825.0,-0.35,-0.29,0.39,364.0
927,29857.0,-0.39,-0.29,0.41,355.0
928,29889.0,-0.41,-0.29,0.45,344.0
929,29922.0,-0.34,-0.26,0.45,333.0
930,29954.0,-0.34,-0.28,0.46,327.0
931,29986.0,-0.33,-0.29,0.45,323.0
932,30018.0,-0.32,-0.3,0.47,322.0
933,30051.0,-0.33,-0.3,0.49,322.0
934,30083.0,-0.35,-0.3,0.48,326.0
935,30115.0,-0.38,-0.32,0.48,324.0
936,30147.0,-0.35,-0.3,0.51,322.0
937,30180.0,-0.36,-0.3,0.49,315.0
938,30213.0,-0.36,-0.28,0.47,316.0
939,30244.0,-0.36,-0.26,0.48,318.0
940,30277.0,-0.38,-0.27,0.51,315.0
941,30309.0,-0.37,-0.25,0.49,321.0
942,30342.0,-0.36,-0.26,0.47,335.0
943,30373.0,-0.38,-0.25,0.48,353.0
944,30406.0,-0.37,-0.24,0.48,359.0
945,30438.0,-0.38,-0.25,0.49,358.0
946,30471.0,-0.38,-0.3,0.47,352.0
947,30502.0,-0.37,-0.28,0.46,343.0
948,30535.0,-0.37,-0.3,0.5,335.0
949,30568.0,-0.38,-0.3,0.49,324.0
950,30600.0,-0.36,-0.34,0.47,323.0
951,30632.0,-0.35,-0.33,0.48,321.0
952,30664.0,-0.34,-0.34,0.47,320.0
953,30697.0,-0.37,-0.33,0.46,316.0
954,30729.0,-0.36,-0.28,0.4,319.0
955,30761.0,-0.35,-0.28,0.4,320.0
956,30793.0,-0.37,-0.28,0.41,315.0
957,30826.0,-0.38,-0.27,0.42,314.0
958,30858.0,-0.37,-0.29,0.46,312.0
959,30891.0,-0.34,-0.29,0.46,318.0
960,30922.0,-0.4,-0.33,0.45,319.0
961,30955.0,-0.37,-0.32,0.48,324.0
962,30988.0,-0.32,-0.3,0.44,335.0
963,31020.0,-0.34,-0.31,0.49,344.0
964,31052.0,-0.36,-0.32,0.51,345.0
965,31084.0,-0.33,-0.29,0.49,344.0
966,31117.0,-0.33,-0.31,0.51,347.0
967,31149.0,-0.34,-0.3,0.49,340.0
968,31181.0,-0.37,-0.26,0.49,333.0
969,31213.0,-0.38,-0.24,0.5,325.0
970,31246.0,-0.37,-0.26,0.5,322.0
971,31278.0,-0.37,-0.25,0.48,320.0
972,31310.0,-0.37,-0.27,0.48,319.0
973,31342.0,-0.36,-0.27,0.47,318.0
974,31375.0,-0.38,-0.28,0.47,316.0
975,31408.0,-0.38,-0.32,0.48,323.0
976,31439.0,-0.39,-0.32,0.51,319.0
977,31472.0,-0.42,-0.33,0.51,318.0
978,31504.0,-0.34,-0.33,0.47,318.0
979,31537.0,-0.32,-0.32,0.46,318.0
980,31568.0,-0.35,-0.29,0.38,322.0
981,31601.0,-0.32,-0.3,0.4,333.0
982,31633.0,-0.38,-0.28,0.4,340.0
983,31666.0,-0.4,-0.32,0.51,349.0
984,31697.0,-0.36,-0.34,0.46,346.0
985,31730.0,-0.35,-0.31,0.46,343.0
986,31763.0,-0.31,-0.38,0.43,333.0
987,31795.0,-0.4,-0.34,0.43,330.0
988,31827.0,-0.4,-0.4,0.49,326.0
989,31859.0,-0.34,-0.33,0.44,320.0
990,31892.0,-0.32,-0.3,0.48,320.0
991,31924.0,-0.37,-0.3,0.53,319.0
992,31956.0,-0.41,-0.31,0.55,323.0
993,31988.0,-0.38,-0.31,0.56,321.0
994,32021.0,-0.33,-0.32,0.46,321.0
995,32053.0,-0.34,-0.32,0.44,320.0
996,32086.0,-0.33,-0.3,0.39,318.0
997,32117.0,-0.34,-0.29,0.35,316.0
998,32150.0,-0.36,-0.33,0.44,316.0
999,32183.0,-0.34,-0.33,0.51,328.0
1000,32215.0,-0.35,-0.32,0.43,337.0
1001,32247.0,-0.35,-0.33,0.38,344.0
1002,32279.0,-0.33,-0.35,0.49,343.0
1003,32312.0,-0.34,-0.36,0.49,342.0
1004,32344.0,-0.34,-0.37,0.45,339.0
1005,32376.0,-0.37,-0.33,0.49,331.0
1006,32408.0,-0.4,-0.33,0.46,326.0
1007,32441.0,-0.39,-0.31,0.54,320.0
1008,32473.0,-0.41,-0.3,0.56,324.0
1009,32505.0,-0.38,-0.31,0.48,323.0
1010,32537.0,-0.4,-0.29,0.56,322.0
1011,32570.0,-0.3,-0.32,0.52,321.0
1012,32603.0,-0.33,-0.32,0.44,321.0
1013,32634.0,-0.33,-0.26,0.39,318.0
1014,32667.0,-0.38,-0.29,0.4,318.0
1015,32699.0,-0.37,-0.24,0.37,322.0
1016,32732.0,-0.35,-0.26,0.41,321.0
1017,32763.0,-0.33,-0.34,0.49,324.0
1018,32796.0,-0.31,-0.33,0.46,329.0
1019,32828.0,-0.39,-0.33,0.45,337.0
1020,32861.0,-0.36,-0.32,0.46,341.0
1021,32892.0,-0.34,-0.31,0.45,342.0
1022,32925.0,-0.36,-0.33,0.47,340.0
1023,32957.0,-0.4,-0.32,0.49,337.0
1024,32990.0,-0.35,-0.32,0.48,337.0
1025,33022.0,-0.36,-0.32,0.49,334.0
1026,33054.0,-0.37,-0.26,0.47,330.0
1027,33087.0,-0.37,-0.27,0.53,326.0
1028,33119.0,-0.39,-0.27,0.5,325.0
1029,33152.0,-0.35,-0.27,0.47,321.0
1030,33183.0,-0.38,-0.31,0.48,323.0
1031,33216.0,-0.4,-0.32,0.52,322.0
1032,33248.0,-0.35,-0.33,0.49,325.0
1033,33281.0,-0.35,-0.33,0.48,324.0
1034,33312.0,-0.37,-0.35,0.48,321.0
1035,33345.0,-0.36,-0.31,0.43,318.0
1036,33377.0,-0.35,-0.32,0.42,321.0
1037,33410.0,-0.4,-0.3,0.4,330.0
1038,33442.0,-0.36,-0.31,0.43,333.0
1039,33474.0,-0.34,-0.29,0.45,339.0
1040,33507.0,-0.37,-0.31,0.42,342.0
1041,33539.0,-0.36,-0.32,0.45,346.0
1042,33571.0,-0.36,-0.31,0.48,344.0
1043,33603.0,-0.35,-0.32,0.44,337.0
1044,33636.0,-0.37,-0.31,0.44,332.0
1045,33668.0,-0.33,-0.32,0.45,327.0
1046,33700.0,-0.34,-0.31,0.49,325.0
1047,33732.0,-0.32,-0.32,0.49,324.0
1048,33765.0,-0.34,-0.32,0.49,327.0
1049,33798.0,-0.36,-0.32,0.48,325.0
1050,33829.0,-0.38,-0.28,0.48,326.0
1051,33862.0,-0.38,-0.25,0.48,322.0
1052,33894.0,-0.38,-0.25,0.48,321.0
1053,33927.0,-0.36,-0.28,0.48,321.0
1054,33958.0,-0.36,-0.25,0.5,318.0
1055,33991.0,-0.37,-0.25,0.48,322.0
1056,34023.0,-0.37,-0.28,0.48,330.0
1057,34056.0,-0.39,-0.28,0.47,344.0
1058,34087.0,-0.37,-0.28,0.47,345.0
1059,34120.0,-0.37,-0.28,0.46,345.0
1060,34152.0,-0.38,-0.28,0.48,344.0
1061,34185.0,-0.37,-0.31,0.52,340.0
1062,34217.0,-0.4,-0.31,0.49,332.0
1063,34249.0,-0.39,-0.31,0.5,328.0
1064,34282.0,-0.34,-0.34,0.49,328.0
1065,34314.0,-0.37,-0.32,0.44,330.0
1066,34347.0,-0.32,-0.35,0.43,330.0
1067,34378.0,-0.34,-0.32,0.42,326.0
1068,34411.0,-0.35,-0.29,0.41,325.0
1069,34443.0,-0.36,-0.31,0.39,326.0
1070,34476.0,-0.37,-0.31,0.42,326.0
1071,34507.0,-0.38,-0.32,0.48,321.0
1072,34540.0,-0.37,-0.3,0.44,320.0
1073,34572.0,-0.36,-0.32,0.42,327.0
1074,34605.0,-0.36,-0.32,0.47,336.0
1075,34637.0,-0.35,-0.32,0.48,344.0
1076,34669.0,-0.36,-0.29,0.46,348.0
1077,34702.0,-0.39,-0.32,0.48,350.0
1078,34734.0,-0.36,-0.32,0.49,348.0
1079,34766.0,-0.34,-0.29,0.49,345.0
1080,34798.0,-0.33,-0.31,0.52,338.0
1081,34831.0,-0.36,-0.29,0.5,339.0
1082,34863.0,-0.36,-0.29,0.48,335.0
1083,34895.0,-0.37,-0.25,0.48,332.0
1084,34927.0,-0.36,-0.27,0.49,328.0
1085,34960.0,-0.37,-0.27,0.47,329.0
1086,34993.0,-0.36,-0.27,0.47,330.0
1087,35024.0,-0.36,-0.26,0.47,324.0
1088,35057.0,-0.37,-0.27,0.47,322.0
1089,35089.0,-0.37,-0.3,0.46,321.0
1090,35122.0,-0.36,-0.32,0.5,325.0
1091,35153.0,-0.37,-0.33,0.51,324.0
1092,35186.0,-0.34,-0.33,0.51,332.0
1093,35218.0,-0.36,-0.36,0.5,340.0
1094,35251.0,-0.37,-0.33,0.43,347.0
1095,35282.0,-0.34,-0.31,0.44,353.0
1096,35315.0,-0.38,-0.32,0.47,352.0
1097,35347.0,-0.32,-0.33,0.42,358.0
1098,35380.0,-0.34,-0.32,0.41,353.0
1099,35412.0,-0.38,-0.27,0.41,345.0
1100,35444.0,-0.38,-0.31,0.44,335.0
1101,35477.0,-0.38,-0.29,0.45,335.0
1102,35509.0,-0.37,-0.29,0.48,332.0
1103,35542.0,-0.35,-0.3,0.46,332.0
1104,35573.0,-0.35,-0.3,0.47,328.0
1105,35606.0,-0.33,-0.32,0.42,325.0
1106,35638.0,-0.38,-0.35,0.46,330.0
1107,35671.0,-0.35,-0.33,0.47,329.0
1108,35702.0,-0.35,-0.31,0.48,329.0
1109,35735.0,-0.35,-0.27,0.47,324.0
1110,35768.0,-0.37,-0.31,0.5,324.0
1111,35800.0,-0.34,-0.3,0.5,331.0
